ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
471,World\wmo\Azeroth\Buildings\Stormwind\Stormwind.wmo,0,0,0,0,0,0,107243,0,0,0,0
472,World\Goober\G_BarrelExplode.mdx,-0.73263186,-0.72140115,-0.031656154,0.64201087,0.68313926,0.64760715,200886,0,0,0,0
473,World\Generic\PassiveDoodads\Fruits\Fruit_Pear.mdx,-0.20407711,-0.253973,-0.003944165,0.21523376,0.21815869,0.7870491,199732,0,0,0,0
474,World\Generic\Orc\Passive Doodads\Braziers\MediumBrazierPurple01.mdx,-1.073493,-1.215833,-0.10206071,1.066727,1.1441815,3.4982119,199131,0,0,0,0
475,World\Generic\Orc\Passive Doodads\Braziers\SmallBrazierPurple01.mdx,-0.9925514,-1.2079672,-0.24000807,1.1980189,1.4458897,2.2242692,199138,0,0,0,0
476,World\wmo\transports\passengership\transportship_A.wmo,0,0,0,0,0,0,116310,0,0,0,0
477,World\Goober\G_DragonEggBlack.mdx,-0.43972692,-0.6467196,-0.042058863,0.83490497,0.7048146,1.4577632,200964,0,0,0,0
478,World\Azeroth\Elwynn\PassiveDoodads\MonumentRock\MonumentRock.mdx,-7.0839424,-5.244976,-0.5896334,4.847391,5.387667,12.876204,189830,0,0,0,0
498,World\Lordaeron\TirisfalGlade\PassiveDoodads\Graves\TirisfallGraveDirtMound02.mdx,-1.6845,-0.945536,-0.360942,1.65246,0.936056,0.168348,204113,0,0,0,0
499,World\Azeroth\Westfall\PassiveDoodads\Tombstones\TombStone02.mdx,-0.27011442,-0.90542454,-0.0020108223,0.21771713,0.87927115,1.9709448,190634,0,0,0,0
518,World\Generic\Human\Passive Doodads\WoodenDummies\StormWindWoodenDummy01.mdx,-0.16754992,-1.0043058,-0.047656078,0.40837523,0.7772455,2.4810202,198666,0,0,0,0
519,World\Generic\Orc\Passive Doodads\Statues\HellscreamMonument_01.mdx,-2.3230546,-2.1377213,-0.9324377,2.5534472,2.7304082,12.199408,199349,0,0,0,0
520,World\Kalimdor\UnGoro\PassiveDoodads\TrexFootprint\TRexFootprint.mdx,-1.2632257,-0.9824205,-0.18387036,1.1929208,0.97437656,0.10104674,202786,0,0,0,0
521,WORLD\GENERIC\PASSIVEDOODADS\BARREL\BARREL01.MDL,0,0,0,0,0,0,0,0,0,0,0
522,World\Generic\Human\Passive Doodads\Weapons&Armor\WallShield03.mdx,0,-0.36440375,-0.52693105,0.095396,0.3644038,0.5269309,198660,0,0,0,0
523,WORLD\GENERIC\QUILBOAR\ACTIVEDOODADS\DOORS\RAZORFENFORCEFIELD01.MDX,0,0,0,0,0,0,200328,0,0,0,0
524,World\Kalimdor\Blackfathom\PassiveDoodads\Braziers\BFD_NagaBrazier.mdx,-0.3253417,-0.3751774,-0.00035170352,0.32474008,0.266921,0.25466445,201422,0,0,0,0
525,World\KhazModan\Uldaman\PassiveDoodads\Scrolls\UldamanScroll03.mdx,-1.411326,-1.9938248,-0.00054864556,1.3854815,1.8429716,0.50412196,203431,0,0,0,0
526,World\Generic\Human\Passive Doodads\Mugs\Stein01.mdx,-0.217721,-0.224614,-0.0141283,0.198608,0.216284,0.578453,198367,0,0,0,0
527,World\Generic\Human\Passive Doodads\Goblets\Goblet02.mdx,-0.180541,-0.158229,-0.00271944,0.160447,0.166069,0.522983,198256,0,0,0,0
528,World\Goober\G_CrateAnimal.mdx,-0.6254306,-0.6617019,0.00094096165,0.61753964,0.68434536,1.0421356,200963,0,0,0,0
538,World\Generic\Human\Passive Doodads\Signs\Tavern01.mdx,-5.97968,-0.662111,2.10347,2.86024,0.718581,8.46695,198510,0,0,0,0
558,World\Goober\G_BookOpenMediumBlue.mdx,-0.30139446,-0.1763139,-0.033139266,0.3410791,0.19415613,0.22705004,200911,0,0,0,0
559,World\Goober\G_BookOpenMediumGreen.mdx,-0.30139446,-0.1763139,-0.033139266,0.3410791,0.19415613,0.22705004,200913,0,0,0,0
560,World\Goober\G_BookOpenMediumBrown.mdx,-0.30139446,-0.1763139,-0.033139266,0.3410791,0.19415613,0.22705004,200912,0,0,0,0
561,WORLD\KHAZMODAN\IRONFORGE\PASSIVEDOODADS\ELEVATORS\IRONFORGEELEVATOR.MDX,0,0,0,0,0,0,203152,0,0,0,0
562,WORLD\KHAZMODAN\IRONFORGE\PASSIVEDOODADS\ELEVATORS\IRONFORGEELEVATORDOOR.MDX,0,0,0,0,0,0,203153,0,0,0,0
563,World\Generic\Human\Passive Doodads\Food\GoldFruitBowl01.mdx,-0.5347133,-0.65147424,-0.11041324,0.58264714,0.63874245,0.5145696,198224,0,0,0,0
564,World\Generic\Human\Passive Doodads\Food\FishPlatter01.mdx,-0.7481912,-0.97264844,-0.00054452213,0.7481912,0.97264844,0.35423505,198223,0,0,0,0
565,World\Generic\Human\Passive Doodads\Mugs\Goldgobletfilled01.mdx,-0.28074384,-0.32417503,0.05339016,0.28074384,0.32417503,0.9139201,198359,0,0,0,0
566,World\Generic\Human\Passive Doodads\Food\RoastBoarPlatter.mdx,-1.1153892,-1.6599904,-0.0007732214,1.0094736,1.281923,1.2506915,198228,0,0,0,0
581,World\Generic\Human\Passive Doodads\Tables\InnTableTiny.mdx,-0.77916896,-0.88405657,0.00035111108,0.7791691,0.88405657,1.1232064,198605,0,0,0,0
602,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BRAZIERS\STORMWINDBRAZIER01.MDX,0,0,0,0,0,0,198067,0,0,0,0
603,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\INNBENCH.MDX,0,0,0,0,0,0,198012,0,0,0,0
621,World\Azeroth\Elwynn\PassiveDoodads\EyeOfAzora\EyeOfAzora.mdx,-0.3484129,-0.375952,0.0009810062,0.3474675,0.3758916,0.83919287,189802,0,0,0,0
624,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\STORMWINDGRIFFONBANNER01.MDX,0,0,0,0,0,0,197995,0,0,0,0
625,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\FLAGPOLE\FLAGPOLE01.MDX,0,0,0,0,0,0,198199,0,0,0,0
627,World\Azeroth\Westfall\PassiveDoodads\Detail\WestFallDriftwood.mdx,-1.56222,-1.77723,-0.331508,1.25647,2.23854,1.18064,190574,0,0,0,0
628,World\wmo\Azeroth\Buildings\GuardTower\GuardTower.wmo,0,0,0,0,0,0,106869,0,0,0,0
629,World\wmo\Kalimdor\Buildings\OrcTower\OrcTower.wmo,0,0,0,0,0,0,113091,0,0,0,0
630,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\DWARVENBANNER01.MDL,0,0,0,0,0,0,197968,0,0,0,0
631,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\WARRIORBANNER01.MDL,0,0,0,0,0,0,198000,0,0,0,0
633,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\NIGHTELF01.MDL,0,0,0,0,0,0,197979,0,0,0,0
634,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BANNERS\MAGICBANNER01.MDL,0,0,0,0,0,0,197977,0,0,0,0
635,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_ARMORY.MDX,0,0,0,0,0,0,197477,0,0,0,0
636,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_GUNSMITH.MDX,0,0,0,0,0,0,197514,0,0,0,0
637,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_GENERALGOODS.MDX,0,0,0,0,0,0,197509,0,0,0,0
638,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_WEAPONRY.MDX,0,0,0,0,0,0,197545,0,0,0,0
639,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_TAVERN.MDX,0,0,0,0,0,0,197544,0,0,0,0
640,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_MAGICSHOP.MDX,0,0,0,0,0,0,197526,0,0,0,0
641,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_MISC.MDX,0,0,0,0,0,0,197534,0,0,0,0
642,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_HERBALIST.MDX,0,0,0,0,0,0,197516,0,0,0,0
643,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_BAKERY.MDX,0,0,0,0,0,0,197482,0,0,0,0
644,World\Generic\Satyr\Passive Doodads\Container\SatyrContainer02.mdx,-0.66920084,-0.68751127,-0.14107418,0.6948239,0.6765135,0.77096635,200351,0,0,0,0
647,World\Azeroth\Elwynn\Buildings\GoldMine\goldmine.mdx,-3.219,-3.66589,-0.00646083,2.79506,3.66589,5.00311,189620,0,0,0,0
648,WORLD\GENERIC\DWARF\PASSIVE DOODADS\CHAIRS\DWARVENHIGHENDCHAIR.MDX,0,0,0,0,0,0,197304,0,0,0,0
649,World\wmo\Dungeon\MD_Goldmine\MD_Goldmine_1Room.wmo,0,0,0,0,0,0,110761,0,0,0,0
651,World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonPottery\TrollDungeonPottery01.mdx,-0.572169,-0.661781,-0.00135278,0.572272,0.661781,0.486128,190341,0,0,0,0
652,World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\TrollShrine.mdx,-0.630672,-0.497764,-0.000194444,0.450042,0.454756,0.858531,190358,0,0,0,0
653,World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\stranglethorntikihead.mdx,-2.00738,-2.06124,-0.879506,2.61059,2.06535,5.45543,190354,0,0,0,0
654,World\Generic\Orc\Passive Doodads\Braziers\MediumBrazier01.mdx,-1.073493,-1.0324916,-0.10206071,1.066727,1.1077285,3.4768472,199129,0,0,0,0
655,World\Generic\Orc\Passive Doodads\Braziers\TallBrazier01.mdx,-1.4456079,-1.4601281,-0.27285022,1.446097,1.4314396,3.160733,199141,0,0,0,0
656,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_TAILOR.MDX,0,0,0,0,0,0,197542,0,0,0,0
657,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FISHING.MDX,0,0,0,0,0,0,197506,0,0,0,0
658,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\GNOMESIGN_ENGINEER.MDX,0,0,0,0,0,0,197550,0,0,0,0
659,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FIREWORKS.MDX,0,0,0,0,0,0,197502,0,0,0,0
660,WORLD\KHAZMODAN\IRONFORGE\PASSIVEDOODADS\SIGNPOSTS\IRONFORGESIGNPOSTPOINTER.MDX,0,0,0,0,0,0,203214,0,0,0,0
661,World\Azeroth\Elwynn\Buildings\HumanGuardTower\HumanGuardTower.mdx,-9.511743,-8.933359,-0.45251837,8.157933,9.364985,32.0486,189629,0,0,0,0
662,World\Azeroth\Westfall\Buildings\Shed\WestfallShed.mdx,-2.0522861,-4.141926,-0.20349748,2.1191945,4.1321373,4.471335,190517,0,0,0,0
663,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYSIGNPOSTS\UNDERCITYSIGNPOSTPOINTER.MDX,0,0,0,0,0,0,200798,0,0,0,0
664,World\Azeroth\Elwynn\Buildings\HumanWatchTower\HumanWatchTower.mdx,-9.511743,-12.527173,-1.1678776,9.091699,9.364985,42.265064,189632,0,0,0,0
665,World\Generic\Orc\Passive Doodads\Bottles\OrcBottle01.mdx,-0.24519706,-0.21401472,0.0039471523,0.2405216,0.20874941,1.1284157,199120,0,0,0,0
666,WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_ALCHEMIST.MDX,0,0,0,0,0,0,197475,0,0,0,0
667,WORLD\GENERIC\DWARF\PASSIVE DOODADS\FORGEBONFIRE\FORGEBONFIRE.MDX,0,0,0,0,0,0,197395,0,0,0,0
668,World\Goober\G_FishingBobber.mdx,-0.20042093,-0.64406693,-0.22232066,0.39894015,0.17525204,0.5739107,201000,0,0,0,0
669,World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword01.mdx,-0.750917,-0.0455078,-0.148015,0.750917,0.0455078,0.148015,198656,0,0,0,0
670,World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword02.mdx,-1.08727,-0.0635753,-0.241419,1.08727,0.0635753,0.242084,198657,0,0,0,0
671,World\Generic\Human\Passive Doodads\Weapons&Armor\HumanMace01.mdx,-0.355581,-0.105737,-0.0997225,0.370847,0.105737,0.102243,198650,0,0,0,0
672,World\Generic\ActiveDoodads\InstancePortal\InstancePortal.mdx,-0.27255827,-4.4133067,-1.4700705,0.27255827,4.4133067,7.222448,197007,0,0,0,0
673,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\PEWS\GENERALCHURCHPEW01.MDX,0,0,0,0,0,0,198390,0,0,0,0
674,World\Goober\G_RuneGroundGreen01.mdx,-1.5796337,-1.6806153,-1.0447017,1.7759218,1.6749402,0.012115357,201104,0,0,0,0
675,World\Azeroth\Stranglethorn\ActiveDoodads\Cages\Cage03.mdx,-1.5337261,-1.5528594,-0.00024147647,1.559119,1.7670437,3.0720592,190143,0,0,0,0
676,World\Goober\G_Cage.mdx,-1.5337262,-1.5528595,0.39627486,1.5591192,1.7670437,2.7243502,200937,0,0,0,0
677,World\SkillActivated\TradeskillNodes\Bush_liferoot01.mdx,-1.3689609,-1.2635595,-0.41565695,1.4620669,0.8927911,1.336629,219469,0,0,0,0
678,World\SkillActivated\TradeskillNodes\Bush_Stardust.mdx,-3.6293328,-3.8657477,-1.4643377,3.993137,3.8686774,3.6214387,219493,0,0,0,0
679,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVEWALL.MDX,0,0,0,0,0,0,198597,0,0,0,0
680,WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE_BLUE.MDX,0,0,0,0,0,0,189119,0,0,0,0
681,World\Generic\Human\Passive Doodads\Signs\VisitorsCenter01.mdx,-5.9796796,-0.6621139,2.103473,2.8602393,0.7185851,8.466951,198512,0,0,0,0
682,World\Generic\Human\Passive Doodads\Benches\DuskwoodBench.mdx,-0.4184439,-2.1499262,-0.0010878977,0.38922063,2.0993578,0.7748612,198011,0,0,0,0
683,World\Generic\Underwater\PassiveDoodads\Plants\Plant07.mdx,-1.2707986,-1.5440637,-0.26266456,1.4500138,0.9680074,3.2981985,200825,0,0,0,0
684,World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush01.mdx,-4.4677963,-4.628169,-0.64985037,4.670532,5.302937,9.208846,201370,0,0,0,0
685,World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush02.mdx,-4.1532655,-4.256577,-1.2939378,4.1686387,4.138749,5.25195,201371,0,0,0,0
686,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_General.mdx,-0.496496,-1.7846216,-0.004428758,0.6982997,1.8427873,3.4198167,200485,0,0,0,0
687,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_MagicShop.mdx,-0.5912555,-1.8411299,-0.004428758,0.90318936,1.8652177,3.4198167,200502,0,0,0,0
688,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Alchemist.mdx,-0.5156541,-1.7819108,-0.004428748,0.6921677,1.7656046,3.4198172,200455,0,0,0,0
689,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Herbalist.mdx,-0.50519824,-1.7838374,-0.004428758,0.6895974,1.8435715,3.4198167,200490,0,0,0,0
690,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Armory.mdx,-0.5873185,-1.8398914,-0.004428758,0.907126,1.8664562,3.4198167,200458,0,0,0,0
691,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Fletcher.mdx,-0.49642554,-1.7796696,-0.004428758,0.6983703,1.8477393,3.4198167,200482,0,0,0,0
692,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Food.mdx,-0.5827776,-1.8488172,-0.004428758,0.6920624,1.8575304,3.4198167,200484,0,0,0,0
693,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Bank.mdx,-0.57876045,-1.8386896,-0.004428826,0.9156844,1.8676586,3.4198172,200460,0,0,0,0
694,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Blacksmith.mdx,-0.5851273,-1.8304647,-0.004428857,0.90931714,1.8758837,3.4198172,200462,0,0,0,0
695,World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Weapons.mdx,-0.58520603,-1.8532927,-0.004428758,0.68963426,1.8530549,3.4198167,200522,0,0,0,0
696,World\Azeroth\Karazahn\PassiveDoodads\GrainSacks\KN_GrainSack01.mdx,-0.571261,-0.7112696,0.0017656477,0.5467618,0.7941692,0.32466248,190015,0,0,0,0
697,World\SkillActivated\TradeskillNodes\Bush_Fadeleaf01.mdx,-2.5342047,-2.6063092,-1.0140988,2.813423,2.4414074,2.252454,219449,0,0,0,0
698,World\SkillActivated\TradeskillNodes\Bush_Goldthorn01.mdx,-0.8686909,-0.9317304,-0.12648891,0.6927147,0.9582618,1.2193133,219462,0,0,0,0
699,World\SkillActivated\TradeskillNodes\Bush_wintersbite01.mdx,-2.5342047,-2.6063092,-0.6302378,2.464946,2.4414074,2.4845085,219507,0,0,0,0
700,World\SkillActivated\TradeskillNodes\Bush_Stranglekelp01.mdx,-2.8015862,-2.1320283,0.0027244855,2.0301814,2.0777993,2.0138974,219495,0,0,0,0
701,World\SkillActivated\TradeskillNodes\Bush_Khadgarswhisker01.mdx,-2.5342047,-2.6063092,-0.7109183,2.464946,2.4414074,3.7823665,219468,0,0,0,0
702,World\Azeroth\BurningSteppes\PassiveDoodads\Trees\BurningMidTree02.mdx,-6.1526847,-4.054746,-2.0222287,11.487058,9.632922,15.665196,189260,0,0,0,0
703,WORLD\GENERIC\ORC\PASSIVE DOODADS\ORCBELLOWS\ORCBELLOW.MDX,0,0,0,0,0,0,199208,0,0,0,0
707,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_WEAPONS.MDX,0,0,0,0,0,0,199340,0,0,0,0
708,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BANK.MDX,0,0,0,0,0,0,199271,0,0,0,0
709,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FOOD.MDX,0,0,0,0,0,0,199301,0,0,0,0
710,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_GENERAL.MDX,0,0,0,0,0,0,199303,0,0,0,0
711,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ALCHEMIST.MDX,0,0,0,0,0,0,199263,0,0,0,0
712,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TAILOR.MDX,0,0,0,0,0,0,199335,0,0,0,0
713,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_HERBALIST.MDX,0,0,0,0,0,0,199307,0,0,0,0
714,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MAGICSHOP.MDX,0,0,0,0,0,0,199317,0,0,0,0
715,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FLETCHER.MDX,0,0,0,0,0,0,199299,0,0,0,0
716,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BLACKSMITH.MDX,0,0,0,0,0,0,199273,0,0,0,0
717,WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ARMORY.MDX,0,0,0,0,0,0,199266,0,0,0,0
718,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDX,0,0,0,0,0,0,198486,0,0,0,0
719,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDX,0,0,0,0,0,0,198508,0,0,0,0
720,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANTANNERSIGN.MDX,0,0,0,0,0,0,189886,0,0,0,0
721,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANALCHEMISTSIGN.MDX,0,0,0,0,0,0,189878,0,0,0,0
722,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BAKERSHOP01.MDX,0,0,0,0,0,0,198488,0,0,0,0
723,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBOATHOUSESIGN.MDX,0,0,0,0,0,0,189882,0,0,0,0
724,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDX,0,0,0,0,0,0,198500,0,0,0,0
725,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDX,0,0,0,0,0,0,198514,0,0,0,0
726,WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDX,0,0,0,0,0,0,198504,0,0,0,0
727,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGNPOST.MDX,0,0,0,0,0,0,189884,0,0,0,0
728,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGN.MDX,0,0,0,0,0,0,189883,0,0,0,0
729,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBANKSIGN.MDX,0,0,0,0,0,0,189880,0,0,0,0
730,World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierLamppost01.mdx,-1.4956644,-1.5538769,0,1.4956645,1.5469375,3.9820209,199197,0,0,0,0
731,World\Generic\Tauren\Passive Doodads\LampPosts\TaurenLampPost.mdx,-1.2050651,-1.9868643,-0.27028275,1.3775651,0.004468918,2.31497,200426,0,0,0,0
732,World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazier_LightpostBarrens.mdx,-1.4956644,-1.5538769,0,1.4956645,1.5469375,3.9820209,199196,0,0,0,0
733,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_WEAPONS.MDX,0,0,0,0,0,0,200750,0,0,0,0
734,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MISC.MDX,0,0,0,0,0,0,200738,0,0,0,0
735,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_GENERAL.MDX,0,0,0,0,0,0,200718,0,0,0,0
736,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ARMORY.MDX,0,0,0,0,0,0,200680,0,0,0,0
737,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BANK.MDX,0,0,0,0,0,0,200686,0,0,0,0
738,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_COOK.MDX,0,0,0,0,0,0,200702,0,0,0,0
739,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_TAILOR.MDX,0,0,0,0,0,0,200746,0,0,0,0
740,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ALCHEMIST.MDX,0,0,0,0,0,0,200678,0,0,0,0
741,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_HERBALIST.MDX,0,0,0,0,0,0,200720,0,0,0,0
742,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BLACKSMITH.MDX,0,0,0,0,0,0,200690,0,0,0,0
743,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_FLETCHER.MDX,0,0,0,0,0,0,200716,0,0,0,0
744,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MINER.MDX,0,0,0,0,0,0,200736,0,0,0,0
745,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BAGS.MDX,0,0,0,0,0,0,200684,0,0,0,0
746,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_POISON.MDX,0,0,0,0,0,0,200740,0,0,0,0
747,WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_STAVES.MDX,0,0,0,0,0,0,200742,0,0,0,0
748,WORLD\AZEROTH\BOOTYBAY\PASSIVEDOODAD\HARPOONS\HARPOON01.MDX,0,0,0,0,0,0,189097,0,0,0,0
749,WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNCOVER.MDX,0,0,0,0,0,0,201468,0,0,0,0
750,WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNMOUTHPIECE.MDX,0,0,0,0,0,0,201469,0,0,0,0
752,WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBAITANDTACKLESIGN.MDX,0,0,0,0,0,0,189879,0,0,0,0
753,World\Kalimdor\Mulgore\PassiveDoodads\Rocks\MullgoreRock02.mdx,-8.173396,-9.471626,-1.2634135,7.755772,9.775643,12.308306,202301,0,0,0,0
754,World\Generic\Undead\Passive Doodads\LordaeronBrazier\LordaeronBrazier01.mdx,-1.128306,-1.2206615,0.010726329,1.096025,1.0964973,0.60108185,200655,0,0,0,0
755,World\Generic\Human\Passive Doodads\Valves\DeadMineValve.mdx,0.0043177386,-0.29755786,-0.0072385487,0.4931514,0.29755777,0.5180205,198616,0,0,0,0
757,WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WELCOME.MDX,0,0,0,0,0,0,198929,0,0,0,0
758,World\Generic\PassiveDoodads\Furniture\Refuse\Bone01.mdx,-0.33948925,-0.08611629,-0.04096746,0.30332828,0.09639195,0.12955767,199754,0,0,0,0
759,World\Goober\G_Brazier01.mdx,-1.0165116,-1.2206615,0.013967482,0.99020696,1.0964973,0.73206425,200925,0,0,0,0
760,World\Kalimdor\WailingCaverns\PassiveDoodads\StickBundles\wc_stickbundle01.mdx,-0.1589774,-0.278708,0.00033001808,0.15897681,0.27479616,3.3478885,202821,0,0,0,0
761,World\Goober\G_CameraShake01.mdx,-1.3927029,-1.0536883,-0.08848853,1.1816435,1.1685339,2.485858,200943,0,0,0,0
767,World\SkillActivated\TradeskillNodes\Silithid_Miningnode_01.mdx,-1.6948115,-1.960431,-3.8555467,1.4079057,1.4301172,3.7999911,219553,0,0,0,0
768,World\Goober\G_GraveBurst.mdx,-2.7011557,-1.682699,-0.7601148,3.734109,1.7097628,0.91517717,201030,0,0,0,0
787,World\Generic\PassiveDoodads\DuelingFlag\DuelingFlag.mdx,-0.35097566,-0.8372496,8.923392,0.07147173,1.8580312,14.737313,199687,0,0,0,0
807,WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR01.MDX,-7.5730863,-7.9987464,-110.48825,4.4376016,7.9574814,0.85038835,197646,0,0,0,0
808,WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR02.MDX,0,0,0,0,0,0,197647,0,0,0,0
827,WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR05.MDX,0,0,0,0,0,0,197649,0,0,0,0
